codigo_articulo_proveedor,tipo_repuesto_id,valor,marca_id,fecha_costo,estado_id
TC-578-06,38,2927,4,2020-07-23,1
TC-590-06,38,1539,4,2020-07-23,1
TC-733-15,38,2125,4,2020-07-23,1
TC-857-07,38,1062,4,2020-07-23,1
TC-858-07,38,1171,4,2020-07-23,1
TC-859-07,38,1062,4,2020-07-23,1
TC-859-15,38,1171,4,2020-07-23,1
TC-861-07,38,781,4,2020-07-23,1
TC-862-07,38,1062,4,2020-07-23,1
TC-863-07,38,1236,4,2020-07-23,1
TC-864-07,38,2125,4,2020-07-23,1
TC-865-07,38,1409,4,2020-07-23,1
TC-951-07,38,2081,4,2020-07-23,1
TC-352-05,38,1323,4,2020-07-23,1
TC-413-05,38,1409,4,2020-07-23,1
TC-312-03,38,2472,4,2020-07-23,1
TC-312-20,38,2125,4,2020-07-23,1
TC-361-01,38,1930,4,2020-07-23,1
TC-362-01,38,2927,4,2020-07-23,1
TC-362-20,38,1951,4,2020-07-23,1
TC-364-20,38,1865,4,2020-07-23,1
TC-365-04,38,2927,4,2020-07-23,1
TC-365-11,38,3209,4,2020-07-23,1
TC-365-20,38,2125,4,2020-07-23,1
TC-411-20,38,455,4,2020-07-23,1
TC-425-01,38,1951,4,2020-07-23,1
TC-425-20,38,1496,4,2020-07-23,1
TC-446-11,38,3621,4,2020-07-23,1
TC-446-20,38,2472,4,2020-07-23,1
TC-450-20,38,1843,4,2020-07-23,1
TC-463-09,38,2645,4,2020-07-23,1
TC-565-20,38,2125,4,2020-07-23,1
TC-607-20,38,1539,4,2020-07-23,1
TC-749-07,38,2277,4,2020-07-23,1
TC-750-20,38,2277,4,2020-07-23,1
TC-751-07,38,1778,4,2020-07-23,1
TC-752-07,38,2320,4,2020-07-23,1
TC-753-07,38,3079,4,2020-07-23,1
TC-753-20,38,3339,4,2020-07-23,1
TC-773-07,38,1323,4,2020-07-23,1
TC-242-20 1M,38,1843,4,2020-07-23,1
TC-242-MG 1M,38,2927,4,2020-07-23,1
TC-242-20 2M,38,1843,4,2020-07-23,1
TC-242-MG 2M,38,2927,4,2020-07-23,1
TC-242-20 3M,38,1843,4,2020-07-23,1
TC-242-MG 3M,38,2927,4,2020-07-23,1
TC-242-20 4M,38,1843,4,2020-07-23,1
TC-242-MG 4M,38,2927,4,2020-07-23,1
TC-242-20 5M,38,1843,4,2020-07-23,1
TC-242-MG 5M,38,2927,4,2020-07-23,1
TC-242-20 6M,38,1843,4,2020-07-23,1
TC-242-MG 6M,38,2927,4,2020-07-23,1
TC-242-20 7M,38,1843,4,2020-07-23,1
TC-242-MG 7M,38,2927,4,2020-07-23,1
TC-253-20 1M,38,1821,4,2020-07-23,1
TC-253-MG 1M,38,2927,4,2020-07-23,1
TC-253-20 2M,38,1821,4,2020-07-23,1
TC-253-MG 2M,38,2927,4,2020-07-23,1
TC-253-20 3M,38,1821,4,2020-07-23,1
TC-253-MG 3M,38,2927,4,2020-07-23,1
TC-253-20 4M,38,1821,4,2020-07-23,1
TC-253-MG 4M,38,2927,4,2020-07-23,1
TC-253-20 5M,38,1821,4,2020-07-23,1
TC-253-MG 5M,38,2927,4,2020-07-23,1
TC-357-06,38,737,4,2020-07-23,1
TC-358-15,38,954,4,2020-07-23,1
TC-358-18,38,1626,4,2020-07-23,1
TC-359-02,38,2927,4,2020-07-23,1
TC-359-18,38,2472,4,2020-07-23,1
TC-359-20,38,1453,4,2020-07-23,1
TC-409-15,38,954,4,2020-07-23,1
TC-409-18,38,1626,4,2020-07-23,1
TC-428-15,38,911,4,2020-07-23,1
TC-428-18,38,1539,4,2020-07-23,1
TC-538-20 1M,38,1778,4,2020-07-23,1
TC-538-20 2M,38,1778,4,2020-07-23,1
TC-538-20 3M,38,1778,4,2020-07-23,1
TC-652-20 3M,38,1778,4,2020-07-23,1
TC-538-20 5M,38,1778,4,2020-07-23,1
TC-538-20 6M,38,1778,4,2020-07-23,1
TC-598-15,38,1388,4,2020-07-23,1
TC-599-15,38,1388,4,2020-07-23,1
TC-616-15,38,1279,4,2020-07-23,1
TC-616-18,38,2168,4,2020-07-23,1
TC-616-MG,38,1930,4,2020-07-23,1
TC-643-20 1M,38,1800,4,2020-07-23,1
TC-643-MG 1M,38,2558,4,2020-07-23,1
TC-643-20 2M,38,1800,4,2020-07-23,1
TC-643-MG 2M,38,2558,4,2020-07-23,1
TC-643-20 3M,38,1800,4,2020-07-23,1
TC-643-MG 3M,38,2558,4,2020-07-23,1
TC-643-20 4M,38,1800,4,2020-07-23,1
TC-643-MG 4M,38,3144,4,2020-07-23,1
TC-643-20 5M,38,1800,4,2020-07-23,1
TC-643-MG 5M,38,3144,4,2020-07-23,1
TC-648-15,38,1279,4,2020-07-23,1
TC-648-MG,38,1843,4,2020-07-23,1
TC-649-15,38,1279,4,2020-07-23,1
TC-609-20 1M,38,1691,4,2020-07-23,1
TC-609-MG 1M,38,2558,4,2020-07-23,1
TC-609-20 2M,38,1691,4,2020-07-23,1
TC-609-MG 2M,38,2558,4,2020-07-23,1
TC-609-20 3M,38,1691,4,2020-07-23,1
TC-609-MG 3M,38,2558,4,2020-07-23,1
TC-609-20 4M,38,1691,4,2020-07-23,1
TC-609-MG 4M,38,2558,4,2020-07-23,1
TC-609-20 5M,38,1691,4,2020-07-23,1
TC-609-MG 5M,38,2558,4,2020-07-23,1
TC-609-20 6M,38,1691,4,2020-07-23,1
TC-609-MG 6M,38,2558,4,2020-07-23,1
TC-609-20 7M,38,1691,4,2020-07-23,1
TC-609-MG 7M,38,2558,4,2020-07-23,1
TC-609-20 8M,38,1691,4,2020-07-23,1
TC-609-MG 8M,38,2558,4,2020-07-23,1
TC-683-20 1M,38,1843,4,2020-07-23,1
TC-683-MG 1M,38,2645,4,2020-07-23,1
TC-683-20 2M,38,1843,4,2020-07-23,1
TC-683-MG 2M,38,2645,4,2020-07-23,1
TC-683-20 3M,38,1843,4,2020-07-23,1
TC-683-MG 3M,38,2645,4,2020-07-23,1
TC-683-20 4M,38,1843,4,2020-07-23,1
TC-683-MG 4M,38,2645,4,2020-07-23,1
TC-683-20 5M,38,1843,4,2020-07-23,1
TC-683-MG 5M,38,2645,4,2020-07-23,1
TC-683-20 6M,38,1843,4,2020-07-23,1
TC-683-MG 6M,38,2645,4,2020-07-23,1
TC-721-20 2M,38,1691,4,2020-07-23,1
TC-721-MG 2M,38,2645,4,2020-07-23,1
TC-721-20 3M,38,1691,4,2020-07-23,1
TC-721-MG 3M,38,2645,4,2020-07-23,1
TC-684-15,38,1886,4,2020-07-23,1
TC-684-MG,38,2710,4,2020-07-23,1
TC-105-15,38,1171,4,2020-07-23,1
TC-437-20,38,2233,4,2020-07-23,1
TC-438-20,38,2233,4,2020-07-23,1
TC-780-15,38,1258,4,2020-07-23,1
TC-783-15,38,1258,4,2020-07-23,1
TC-783-MG,38,2125,4,2020-07-23,1
TC-785-15,38,1518,4,2020-07-23,1
TC-785-MG,38,2385,4,2020-07-23,1
TC-787-15,38,1258,4,2020-07-23,1
TC-787-MG,38,2385,4,2020-07-23,1
TC-121-06,38,3209,4,2020-07-23,1
TC-372-02,38,2645,4,2020-07-23,1
TC-372-15,38,1062,4,2020-07-23,1
TC-373-02,38,2645,4,2020-07-23,1
TC-373-15,38,1258,4,2020-07-23,1
TC-331-15,38,1496,4,2020-07-23,1
TC-331-MG,38,2493,4,2020-07-23,1
TC-332-15,38,1323,4,2020-07-23,1
TC-333-15,38,1258,4,2020-07-23,1
TC-333-18,38,2146,4,2020-07-23,1
TC-334-15,38,1713,4,2020-07-23,1
TC-334-MG,38,2580,4,2020-07-23,1
TC-335-15,38,2016,4,2020-07-23,1
TC-377-15,38,781,4,2020-07-23,1
TC-378-15,38,824,4,2020-07-23,1
TC-378-18,38,1409,4,2020-07-23,1
TC-412-15,38,1106,4,2020-07-23,1
TC-414-15,38,802,4,2020-07-23,1
TC-414-18,38,1366,4,2020-07-23,1
TC-432-20,38,2081,4,2020-07-23,1
TC-432-MG,38,2645,4,2020-07-23,1
TC-443-15,38,1258,4,2020-07-23,1
TC-443-18,38,2146,4,2020-07-23,1
TC-529-15,38,867,4,2020-07-23,1
TC-529-18,38,1474,4,2020-07-23,1
TC-563-20 1M,38,1930,4,2020-07-23,1
TC-563-20 2M,38,1930,4,2020-07-23,1
TC-563-20 3M,38,1930,4,2020-07-23,1
TC-594-15,38,1323,4,2020-07-23,1
TC-595-15,38,1323,4,2020-07-23,1
TC-595-18,38,2255,4,2020-07-23,1
TC-633-20 1M,38,1800,4,2020-07-23,1
TC-633-MG 1M,38,2710,4,2020-07-23,1
TC-633-20 2M,38,1800,4,2020-07-23,1
TC-633-MG 2M,38,2710,4,2020-07-23,1
TC-633-20 3M,38,1800,4,2020-07-23,1
TC-633-MG 3M,38,2710,4,2020-07-23,1
TC-633-20 4M,38,1800,4,2020-07-23,1
TC-633-MG 4M,38,2710,4,2020-07-23,1
TC-633-20 5M,38,1800,4,2020-07-23,1
TC-633-MG 5M,38,2710,4,2020-07-23,1
TC-663-20 2M,38,1821,4,2020-07-23,1
TC-663-MG 2M,38,2732,4,2020-07-23,1
TC-663-20 1M,38,1821,4,2020-07-23,1
TC-663-MG 1M,38,2732,4,2020-07-23,1
TC-663-20 3M,38,1821,4,2020-07-23,1
TC-663-MG 3M,38,2732,4,2020-07-23,1
TC-663-20 4M,38,1821,4,2020-07-23,1
TC-663-MG 4M,38,2732,4,2020-07-23,1
TC-663-20 5M,38,1821,4,2020-07-23,1
TC-663-MG 5M,38,2732,4,2020-07-23,1
TC-673-20 2M,38,1995,4,2020-07-23,1
TC-673-MG 2M,38,2819,4,2020-07-23,1
TC-673-20 1M,38,1995,4,2020-07-23,1
TC-673-MG 1M,38,2819,4,2020-07-23,1
TC-673-20 3M,38,1995,4,2020-07-23,1
TC-673-MG 3M,38,2819,4,2020-07-23,1
TC-709-17,38,14462,4,2020-07-23,1
TC-710-17,38,14462,4,2020-07-23,1
TC-788-15,38,1561,4,2020-07-23,1
TC-788-MG,38,2602,4,2020-07-23,1
TC-886-15,38,1561,4,2020-07-23,1
TC-886-MG,38,2407,4,2020-07-23,1
TC-893-20 0M,38,1951,4,2020-07-23,1
TC-893-MG 0M,38,2645,4,2020-07-23,1
TC-893-20 2M,38,1951,4,2020-07-23,1
TC-893-MG 2M,38,2645,4,2020-07-23,1
TC-893-20 1M,38,1951,4,2020-07-23,1
TC-893-MG 1M,38,2645,4,2020-07-23,1
TC-893-20 3M,38,1951,4,2020-07-23,1
TC-893-MG 3M,38,2645,4,2020-07-23,1
TC-952-07,38,1951,4,2020-07-23,1
TC-611-11,38,2233,4,2020-07-23,1
TC-611-15,38,1821,4,2020-07-23,1
TC-611-MG,38,3209,4,2020-07-23,1
TC-122-15,38,1951,4,2020-07-23,1
TC-567-20,38,4011,4,2020-07-23,1
TC-459-09,38,2905,4,2020-07-23,1
TC-588-09,38,1084,4,2020-07-23,1
TC-588-17,38,1561,4,2020-07-23,1
TC-718-07,38,889,4,2020-07-23,1
TC-758-07,38,1171,4,2020-07-23,1
TC-759-07,38,1951,4,2020-07-23,1
TC-871-07,38,1778,4,2020-07-23,1
TC-872-07,38,2016,4,2020-07-23,1
TC-873-07,38,1171,4,2020-07-23,1
TC-452-05,38,1951,4,2020-07-23,1
TC-874-07,38,2385,4,2020-07-23,1
TC-380-02,38,3621,4,2020-07-23,1
TC-380-20,38,2385,4,2020-07-23,1
TC-381-02,38,2472,4,2020-07-23,1
TC-475-07,38,889,4,2020-07-23,1
TC-835-07,38,781,4,2020-07-23,1
TC-339-11,38,1778,4,2020-07-23,1
TC-494-06,38,1323,4,2020-07-23,1
TC-581-15,38,1041,4,2020-07-23,1
TC-730-07,38,1041,4,2020-07-23,1
TC-730-15,38,1084,4,2020-07-23,1
TC-734-07,38,781,4,2020-07-23,1
TC-839-07,38,932,4,2020-07-23,1
TC-840-07,38,932,4,2020-07-23,1
TC-841-07,38,954,4,2020-07-23,1
TC-842-07,38,954,4,2020-07-23,1
TC-200-15,38,1691,4,2020-07-23,1
TC-418-15,38,1691,4,2020-07-23,1
TC-272-20 1M,38,1626,4,2020-07-23,1
TC-272-MG 1M,38,2732,4,2020-07-23,1
TC-272-20 2M,38,1626,4,2020-07-23,1
TC-272-MG 2M,38,2732,4,2020-07-23,1
TC-272-20 3M,38,1626,4,2020-07-23,1
TC-272-MG 3M,38,2732,4,2020-07-23,1
TC-341-11,38,824,4,2020-07-23,1
TC-342-11,38,1995,4,2020-07-23,1
TC-343-11,38,1735,4,2020-07-23,1
TC-346-11,38,2146,4,2020-07-23,1
TC-347-11,38,1995,4,2020-07-23,1
TC-382-11,38,1366,4,2020-07-23,1
TC-433-11,38,1366,4,2020-07-23,1
TC-433-15,38,1171,4,2020-07-23,1
TC-460-20,38,1561,4,2020-07-23,1
TC-460-MG,38,2168,4,2020-07-23,1
TC-477-07,38,889,4,2020-07-23,1
TC-487-20,38,2472,4,2020-07-23,1
TC-487-MG,38,3469,4,2020-07-23,1
TC-490-06,38,1843,4,2020-07-23,1
TC-518-06,38,1691,4,2020-07-23,1
TC-550-07,38,889,4,2020-07-23,1
TC-551-06,38,3144,4,2020-07-23,1
TC-553-06,38,3144,4,2020-07-23,1
TC-554-20,38,1691,4,2020-07-23,1
TC-554-MG,38,2840,4,2020-07-23,1
TC-574-20,38,1951,4,2020-07-23,1
TC-591-15,38,1258,4,2020-07-23,1
TC-593-11,38,1323,4,2020-07-23,1
TC-593-15,38,1258,4,2020-07-23,1
TC-660-20,38,2146,4,2020-07-23,1
TC-660-MG,38,3361,4,2020-07-23,1
TC-846-07,38,1409,4,2020-07-23,1
TC-847-07,38,1171,4,2020-07-23,1
TC-848-07,38,1691,4,2020-07-23,1
TC-849-07,38,1323,4,2020-07-23,1
TC-850-07,38,1323,4,2020-07-23,1
TC-851-07,38,1323,4,2020-07-23,1
TC-852-07,38,1279,4,2020-07-23,1
TC-852-15,38,1496,4,2020-07-23,1
TC-853-07,38,781,4,2020-07-23,1
TC-854-07,38,1323,4,2020-07-23,1
TC-855-07,38,2645,4,2020-07-23,1
TC-856-07,38,2645,4,2020-07-23,1
TC-877-20 1M,38,2233,4,2020-07-23,1
TC-877-MG 1M,38,2840,4,2020-07-23,1
TC-877-20 2M,38,2233,4,2020-07-23,1
TC-877-MG 2M,38,2840,4,2020-07-23,1
TC-877-20 3M,38,2233,4,2020-07-23,1
TC-877-MG 3M,38,2840,4,2020-07-23,1
TC-912-07,38,3187,4,2020-07-23,1
TC-912-11,38,1669,4,2020-07-23,1
TC-926-20 1M,38,1366,4,2020-07-23,1
TC-926-MG 1M,38,1778,4,2020-07-23,1
TC-926-20 2M,38,1366,4,2020-07-23,1
TC-926-MG 2M,38,1778,4,2020-07-23,1
TC-926-20 3M,38,1366,4,2020-07-23,1
TC-926-MG 3M,38,1778,4,2020-07-23,1
TC-926-20 4M,38,1366,4,2020-07-23,1
TC-926-MG 4M,38,1778,4,2020-07-23,1
TC-931-20 1M,38,1366,4,2020-07-23,1
TC-931-MG 1M,38,1778,4,2020-07-23,1
TC-931-20 2M,38,1366,4,2020-07-23,1
TC-931-MG 2M,38,1778,4,2020-07-23,1
TC-931-20 3M,38,1366,4,2020-07-23,1
TC-931-MG 3M,38,1778,4,2020-07-23,1
TC-931-20 4M,38,1366,4,2020-07-23,1
TC-931-MG 4M,38,1778,4,2020-07-23,1
TC-344-11,38,824,4,2020-07-23,1
TC-345-11,38,824,4,2020-07-23,1
TC-478-07,38,1366,4,2020-07-23,1
TC-760-07,38,1323,4,2020-07-23,1
TC-557-04,38,1843,4,2020-07-23,1
TC-558-04,38,1843,4,2020-07-23,1
TC-604-15,38,1843,4,2020-07-23,1
TC-639-15,38,1843,4,2020-07-23,1
TC-392-15,38,1691,4,2020-07-23,1
TC-417-15,38,455,4,2020-07-23,1
TC-422-15,38,455,4,2020-07-23,1
TC-429-05,38,607,4,2020-07-23,1
TC-464-05,38,997,4,2020-07-23,1
TC-142-20 1M,38,1843,4,2020-07-23,1
TC-142-20 2M,38,1843,4,2020-07-23,1
TC-142-20 3M,38,1843,4,2020-07-23,1
TC-142-20 4M,38,1843,4,2020-07-23,1
TC-355-MG 1M,38,2623,4,2020-07-23,1
TC-355-MG 2M,38,2623,4,2020-07-23,1
TC-355-MG 3M,38,2623,4,2020-07-23,1
TC-363-15,38,1062,4,2020-07-23,1
TC-363-MG,38,1735,4,2020-07-23,1
TC-402-20 1M,38,2081,4,2020-07-23,1
TC-402-MG 1M,38,3491,4,2020-07-23,1
TC-402-20 2M,38,2081,4,2020-07-23,1
TC-402-MG 2M,38,3491,4,2020-07-23,1
TC-402-20 3M,38,2081,4,2020-07-23,1
TC-402-MG 3M,38,3491,4,2020-07-23,1
TC-434-07,38,1886,4,2020-07-23,1
TC-434-15,38,1062,4,2020-07-23,1
TC-456-15,38,1062,4,2020-07-23,1
TC-497-15,38,824,4,2020-07-23,1
TC-497-18,38,1409,4,2020-07-23,1
TC-497-MG,38,1648,4,2020-07-23,1
TC-498-15,38,997,4,2020-07-23,1
TC-498-MG,38,1995,4,2020-07-23,1
TC-527-20 1M,38,1301,4,2020-07-23,1
TC-527-20 2M,38,1301,4,2020-07-23,1
TC-527-20 3M,38,1301,4,2020-07-23,1
TC-527-20 4M,38,1301,4,2020-07-23,1
TC-527-20 5M,38,1301,4,2020-07-23,1
TC-652-20 1M,38,1778,4,2020-07-23,1
TC-652-MG 1M,38,2667,4,2020-07-23,1
TC-652-20 2M,38,1778,4,2020-07-23,1
TC-652-MG 2M,38,2667,4,2020-07-23,1
TC-652-20 3M,38,1778,4,2020-07-23,1
TC-652-MG 3M,38,2667,4,2020-07-23,1
TC-652-20 4M,38,1778,4,2020-07-23,1
TC-652-MG 4M,38,2667,4,2020-07-23,1
TC-697-15,38,1171,4,2020-07-23,1
TC-697-MG,38,2342,4,2020-07-23,1
TC-720-15,38,1171,4,2020-07-23,1
TC-720-18,38,1995,4,2020-07-23,1
TC-720-MG,38,2168,4,2020-07-23,1
TC-743-11,38,4835,4,2020-07-23,1
TC-745-11,38,3079,4,2020-07-23,1
TC-784-15,38,1192,4,2020-07-23,1
TC-784-18,38,2038,4,2020-07-23,1
TC-784-MG,38,2168,4,2020-07-23,1
TC-815-11,38,3751,4,2020-07-23,1
TC-815-15,38,1236,4,2020-07-23,1
TC-815-MG,38,2190,4,2020-07-23,1
TC-816-11,38,3751,4,2020-07-23,1
TC-816-15,38,1236,4,2020-07-23,1
TC-953-07,38,5485,4,2020-07-23,1
TC-690-15,38,1561,4,2020-07-23,1
TC-763-07,38,889,4,2020-07-23,1
TC-764-07,38,1258,4,2020-07-23,1
TC-765-07,38,1258,4,2020-07-23,1
TC-766-07,38,1258,4,2020-07-23,1
TC-767-07,38,3187,4,2020-07-23,1
TC-768-07,38,1258,4,2020-07-23,1
TC-769-07,38,3187,4,2020-07-23,1
TC-770-07,38,3187,4,2020-07-23,1
TC-771-07,38,3079,4,2020-07-23,1
TC-869-07,38,1171,4,2020-07-23,1
TC-870-07,38,3079,4,2020-07-23,1
TC-911-07,38,12836,4,2020-07-23,1
TC-479-12,38,1062,4,2020-07-23,1
TC-510-20,38,2298,4,2020-07-23,1
TC-403-15,38,1496,4,2020-07-23,1
TC-404-15,38,1496,4,2020-07-23,1
JR-330-MG,24,10169,4,2020-07-23,1
JR-331-MG,24,13117,4,2020-07-23,1
JR-332-MG,24,20077,4,2020-07-23,1
JR-348-07,24,9236,4,2020-07-23,1
JR-104-09,24,7480,4,2020-07-23,1
JR-104-09R,24,9692,4,2020-07-23,1
JR-104-11,24,8044,4,2020-07-23,1
JR-104-11R,24,10255,4,2020-07-23,1
JR-246-20,24,11513,4,2020-07-23,1
JR-736-07R,24,15112,4,2020-07-23,1
JR-108-15,24,5355,4,2020-07-23,1
JR-112-05,24,6158,4,2020-07-23,1
JR-113-05,24,6158,4,2020-07-23,1
JR-113-05R,24,6418,4,2020-07-23,1
JR-117-15,24,4553,4,2020-07-23,1
JR-118-05,24,6158,4,2020-07-23,1
JR-118-05R,24,7393,4,2020-07-23,1
JR-120-09,24,7480,4,2020-07-23,1
JR-120-09R,24,9692,4,2020-07-23,1
JR-120-11,24,8044,4,2020-07-23,1
JR-120-11R,24,10255,4,2020-07-23,1
JR-121-09,24,7480,4,2020-07-23,1
JR-121-09R,24,9692,4,2020-07-23,1
JR-121-11,24,8044,4,2020-07-23,1
JR-121-11R,24,10255,4,2020-07-23,1
JR-123-15,24,5616,4,2020-07-23,1
JR-123-15R,24,7068,4,2020-07-23,1
JR-232-15,24,3751,4,2020-07-23,1
JR-318-15,24,5616,4,2020-07-23,1
JR-318-15R,24,7892,4,2020-07-23,1
JR-333-15,24,3339,4,2020-07-23,1
JR-333-15R,24,4575,4,2020-07-23,1
JR-334-15,24,5355,4,2020-07-23,1
JR-335-15,24,3491,4,2020-07-23,1
JR-335-15R,24,4857,4,2020-07-23,1
JR-373-15,24,3209,4,2020-07-23,1
JR-373-15R,24,4445,4,2020-07-23,1
JR-373-MG,24,3751,4,2020-07-23,1
JR-373-MGR,24,4987,4,2020-07-23,1
JR-374-15,24,3209,4,2020-07-23,1
JR-374-15R,24,4228,4,2020-07-23,1
JR-397-15,24,3491,4,2020-07-23,1
JR-397-15R,24,4727,4,2020-07-23,1
JR-473-15,24,4271,4,2020-07-23,1
JR-473-15R,24,5507,4,2020-07-23,1
JR-478-15,24,3621,4,2020-07-23,1
JR-478-15R,24,4857,4,2020-07-23,1
JR-479-15,24,4271,4,2020-07-23,1
JR-479-15R,24,5117,4,2020-07-23,1
JR-480-15,24,4835,4,2020-07-23,1
JR-480-15R,24,5681,4,2020-07-23,1
JR-481-15,24,5616,4,2020-07-23,1
JR-520-15,24,5355,4,2020-07-23,1
JR-520-15R,24,6201,4,2020-07-23,1
JR-522-15,24,5616,4,2020-07-23,1
JR-522-15R,24,7068,4,2020-07-23,1
JR-530-15,24,6158,4,2020-07-23,1
JR-530-15R,24,6656,4,2020-07-23,1
JR-537-15,24,6158,4,2020-07-23,1
JR-537-15R,24,7220,4,2020-07-23,1
JR-538-15,24,3751,4,2020-07-23,1
JR-540-15,24,3491,4,2020-07-23,1
JR-540-15R,24,4727,4,2020-07-23,1
JR-540-MG,24,4011,4,2020-07-23,1
JR-540-MGR,24,5247,4,2020-07-23,1
JR-558-15,24,2689,4,2020-07-23,1
JR-558-MG,24,3209,4,2020-07-23,1
JR-597-15,24,3491,4,2020-07-23,1
JR-597-15R,24,4727,4,2020-07-23,1
JR-597-MG,24,4271,4,2020-07-23,1
JR-597-MGR,24,5507,4,2020-07-23,1
JR-731-15,24,4271,4,2020-07-23,1
JR-732-15,24,4271,4,2020-07-23,1
JR-732-MG,24,4835,4,2020-07-23,1
JR-380-15,24,4011,4,2020-07-23,1
JR-380-15R,24,4857,4,2020-07-23,1
JR-508-15,24,3751,4,2020-07-23,1
JR-508-15R,24,4098,4,2020-07-23,1
JR-551-15,24,4553,4,2020-07-23,1
JR-551-15R,24,6504,4,2020-07-23,1
JR-551-MG,24,5073,4,2020-07-23,1
JR-551-MGR,24,7025,4,2020-07-23,1
JR-552-15,24,4553,4,2020-07-23,1
JR-552-15R,24,6504,4,2020-07-23,1
JR-552-MG,24,5073,4,2020-07-23,1
JR-552-MGR,24,7025,4,2020-07-23,1
JR-554-15,24,5355,4,2020-07-23,1
JR-554-15R,24,6418,4,2020-07-23,1
JR-554-MG,24,5897,4,2020-07-23,1
JR-554-MGR,24,6960,4,2020-07-23,1
JR-319-15,24,3339,4,2020-07-23,1
JR-319-15R,24,4770,4,2020-07-23,1
JR-319-MG,24,4011,4,2020-07-23,1
JR-319-MGR,24,5247,4,2020-07-23,1
JR-553-15,24,4553,4,2020-07-23,1
JR-553-15R,24,5984,4,2020-07-23,1
JR-553-MG,24,5073,4,2020-07-23,1
JR-553-MGR,24,6504,4,2020-07-23,1
JR-122-15,24,6158,4,2020-07-23,1
JR-122-15R,24,6656,4,2020-07-23,1
JR-507-15,24,2927,4,2020-07-23,1
JR-521-15,24,4271,4,2020-07-23,1
JR-521-15R,24,5507,4,2020-07-23,1
JR-105,24,1192,4,2020-07-23,1
JR-107,24,1192,4,2020-07-23,1
JR-109-RT,24,2146,4,2020-07-23,1
JR-280-20,24,15806,4,2020-07-23,1
JR-280-20R,24,17519,4,2020-07-23,1
JR-292-17,24,13659,4,2020-07-23,1
JR-292-17R,24,14982,4,2020-07-23,1
JR-297-17,24,16326,4,2020-07-23,1
JR-297-17R,24,17822,4,2020-07-23,1
JR-402-06,24,2689,4,2020-07-23,1
JR-403-06,24,2927,4,2020-07-23,1
JR-224-2C,24,5073,4,2020-07-23,1
JR-224-2CR,24,6093,4,2020-07-23,1
JR-240-3C,24,6700,4,2020-07-23,1
JR-240-3CR,24,8347,4,2020-07-23,1
JR-241-4C,24,10451,4,2020-07-23,1
JR-241-4CR,24,12098,4,2020-07-23,1
JR-242-6C,24,12836,4,2020-07-23,1
JR-242-6CR,24,14483,4,2020-07-23,1
JR-243-3C,24,6700,4,2020-07-23,1
JR-243-3CR,24,7719,4,2020-07-23,1
JR-244-4C,24,10451,4,2020-07-23,1
JR-244-4CR,24,11470,4,2020-07-23,1
JR-245-6C,24,12836,4,2020-07-23,1
JR-245-6CR,24,13855,4,2020-07-23,1
JR-255-2C,24,5616,4,2020-07-23,1
JR-255-2CR,24,7263,4,2020-07-23,1
JR-256-1C,24,2146,4,2020-07-23,1
JR-262-17,24,737,4,2020-07-23,1
JR-262-17R,24,802,4,2020-07-23,1
JR-263-17,24,4011,4,2020-07-23,1
JR-263-17R,24,5030,4,2020-07-23,1
JR-264-17,24,5355,4,2020-07-23,1
JR-264-17R,24,6374,4,2020-07-23,1
JR-265-17,24,5897,4,2020-07-23,1
JR-265-17R,24,6916,4,2020-07-23,1
JR-266-17,24,6700,4,2020-07-23,1
JR-266-17R,24,7719,4,2020-07-23,1
JR-273-8C,24,17931,4,2020-07-23,1
JR-273-8CR,24,19383,4,2020-07-23,1
JR-278-1C,24,932,4,2020-07-23,1
JR-279-1C,24,932,4,2020-07-23,1
JR-494-07,24,3209,4,2020-07-23,1
JR-495-07,24,3751,4,2020-07-23,1
JR-128-15,24,3491,4,2020-07-23,1
JR-128-15R,24,4228,4,2020-07-23,1
JR-130-15,24,2689,4,2020-07-23,1
JR-130-15R,24,3729,4,2020-07-23,1
JR-135-05,24,5355,4,2020-07-23,1
JR-135-05R,24,5659,4,2020-07-23,1
JR-137-15,24,1951,4,2020-07-23,1
JR-137-15R,24,3035,4,2020-07-23,1
JR-138-15,24,2558,4,2020-07-23,1
JR-138-15R,24,3122,4,2020-07-23,1
JR-140-15,24,2689,4,2020-07-23,1
JR-140-15R,24,3035,4,2020-07-23,1
JR-141-15,24,3079,4,2020-07-23,1
JR-141-15R,24,4163,4,2020-07-23,1
JR-143-02,24,4011,4,2020-07-23,1
JR-145-02,24,6960,4,2020-07-23,1
JR-146-02,24,4900,4,2020-07-23,1
JR-147-02,24,6721,4,2020-07-23,1
JR-148-02,24,14180,4,2020-07-23,1
JR-148-02R,24,15329,4,2020-07-23,1
JR-148-11,24,17670,4,2020-07-23,1
JR-148-11R,24,18820,4,2020-07-23,1
JR-150-02,24,9388,4,2020-07-23,1
JR-151-02,24,9388,4,2020-07-23,1
JR-192-02,24,9106,4,2020-07-23,1
JR-193-15,24,3209,4,2020-07-23,1
JR-193-15R,24,3859,4,2020-07-23,1
JR-230-15,24,2558,4,2020-07-23,1
JR-230-15R,24,3122,4,2020-07-23,1
JR-283-15,24,2407,4,2020-07-23,1
JR-283-15R,24,3057,4,2020-07-23,1
JR-293-02,24,5897,4,2020-07-23,1
JR-294-15,24,2689,4,2020-07-23,1
